SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
524824,BAL PHARMA  ,B ,Q,60.00,64.00,56.10,57.00,57.10,59.50,542,37859,2269065.00,
524828,BDH INDUS.  ,XT,Q,111.50,114.00,106.00,107.55,109.90,111.50,162,22242,2415398.00,
526001,JAUS POLYMER,X ,Q,4.80,4.80,4.80,4.80,4.80,4.76,1,11,52.00,
526027,CUBEX TUBING,B ,Q,17.00,17.35,16.00,17.30,17.30,17.00,8,1481,24454.00,
526043,POLYMECH.MCH,X ,Q,37.80,37.80,34.55,36.70,36.70,36.80,21,3254,117620.00,
526073,GALAXY BEAR.,XT,Q,217.25,217.25,207.00,207.50,207.50,217.30,6,164,34028.00,
526095,RAVILEELA GR,X ,Q,11.02,11.02,11.00,11.00,11.00,10.50,4,286,3146.00,
526115,KARAN WOO-SN,X ,Q,2.22,2.22,2.11,2.15,2.11,2.22,5,550,1197.00,
526117,SHERVANI IND,X ,Q,246.70,254.00,246.70,252.90,250.15,244.20,48,1572,395562.00,
526133,SUPERTEX IND,XT,Q,3.32,3.48,3.30,3.30,3.30,3.32,45,24744,84117.00,
526137,SHETRON LTD ,X ,Q,19.30,21.30,18.60,21.30,20.45,19.40,33,5973,124462.00,
526139,TRANSGENE BI,XT,Q,4.03,4.03,3.66,3.90,3.90,3.84,36,26018,96595.00,
526143,MPL         ,XT,Q,4.49,4.49,4.49,4.49,4.49,4.72,12,2801,12576.00,
526159,NIKHIL ADHSV,X ,Q,335.20,335.20,305.00,335.20,335.20,279.35,380,48422,16024591.00,
526169,MULTIBASE I ,X ,Q,196.00,200.20,182.20,198.30,198.30,180.60,561,41103,7993909.00,
526173,ANDREW YULE ,B ,Q,18.20,18.50,17.50,17.70,17.70,17.85,456,235761,4220196.00,
526179,LUDOLOW JUTE,X ,Q,79.05,84.20,79.05,81.70,81.70,80.25,483,49113,4048136.00,
526187,ASHRAM ONLIN,XT,Q,2.39,2.39,2.35,2.39,2.39,2.35,13,2878,6774.00,
526193,ROYAL CUSHIO,XT,Q,8.29,8.29,8.29,8.29,8.29,8.29,2,10,82.00,
526211,SURAJ INDUS.,XT,Q,1.95,1.95,1.95,1.95,1.95,1.95,1,92,179.00,
526217,HITECHCORP  ,B ,Q,134.00,143.75,127.20,139.75,143.75,131.80,98,1940,258515.00,
526225,BLOOM DEKOR ,XT,Q,18.75,18.75,18.75,18.75,18.75,19.10,3,103,1931.00,
526227,FILATEX INDI,B ,Q,61.45,61.95,58.50,59.15,59.45,60.65,277,27225,1650039.00,
526231,STD.SURFACT.,XT,Q,28.15,28.15,28.15,28.15,28.15,26.85,6,242,6812.00,
526235,MERCATOR    ,T ,Q,1.03,1.08,1.00,1.04,1.05,1.03,62,166478,170000.00,
526237,MORGAN VENT ,X ,Q,5.21,5.21,5.21,5.21,5.21,5.45,1,1,5.00,
526241,AMRAPALI IND,X ,Q,3.85,4.14,3.85,3.85,3.85,4.00,8,1598,6173.00,
526247,PREMIER EXPL,B ,Q,135.00,139.05,131.50,132.35,132.85,137.10,216,4432,599097.00,
526251,MID EAST POR,X ,Q,3.82,3.82,3.82,3.82,3.82,4.02,1,30,114.00,
526263,MOLD-TEK TEC,B ,Q,48.90,49.00,45.00,45.30,45.80,46.90,172,11852,548088.00,
526269,CRESTCHEM LT,XT,Q,28.80,28.80,28.60,28.60,28.60,30.10,12,1039,29744.00,
526299,MPHASIS LTD ,A ,Q,1645.00,1659.00,1630.05,1647.60,1646.25,1635.05,712,7770,12756560.00,
526301,MEDINOVA DIA,XT,Q,22.00,22.00,19.95,20.20,20.20,21.00,17,2377,47989.00,
526315,DIVYA.GRANIT,X ,Q,47.50,49.85,46.35,48.05,48.05,48.25,7,199,9631.00,
526325,ORIENT PRESS,B ,Q,97.80,97.80,88.50,90.45,89.15,93.15,40,725,64946.00,
526335,SHREYAS INTE,XT,Q,7.90,7.90,7.60,7.90,7.90,7.75,62,17151,133408.00,
526365,SWARNASA    ,X ,Q,11.52,12.47,11.52,12.47,12.47,12.47,2,151,1740.00,
526367,GANESH HSG. ,B ,Q,41.80,43.50,39.80,42.45,42.00,41.65,162,18466,753221.00,
526371,NMDC LTD    ,A ,Q,113.40,114.40,111.80,112.45,112.45,113.45,2736,458900,51949476.00,
526381,PAT INT LOG ,B ,Q,29.05,30.50,28.45,28.80,29.30,29.40,229,14101,413517.00,
526397,ALPHAGEO (I),B ,Q,215.50,215.50,208.15,210.20,211.90,212.60,115,2151,454790.00,
526407,RIT PRO IND ,X ,Q,21.50,21.50,21.20,21.20,21.20,21.45,7,805,17156.00,
526409,KKALPANAIND ,X ,Q,22.80,22.85,22.00,22.30,22.10,22.70,65,9257,205495.00,
526415,OK PLAY (I) ,XT,Q,18.45,18.45,17.90,18.20,18.20,18.05,20,1637,29770.00,
526423,KRITI INDUS.,X ,Q,64.40,66.35,63.00,64.25,64.25,63.20,385,89783,5844501.00,
526433,ASM TECHNOLO,XT,Q,280.30,280.30,280.30,280.30,280.30,274.85,31,4237,1187631.00,
526435,PERFECTPAC  ,X ,Q,110.00,111.05,110.00,110.00,110.00,105.80,5,402,44323.00,
526441,VISIONCINE  ,XT,Q,0.68,0.71,0.65,0.71,0.71,0.68,37,23997,16668.00,
526445,INDRAYANI BI,X ,Q,8.30,8.40,7.61,8.10,8.00,8.45,61,39680,311892.00,
526471,WINSOME BREW,XT,Q,4.43,4.66,4.43,4.59,4.66,4.66,18,4820,22098.00,
526477,S.A.ENTERPR.,X ,Q,8.65,8.65,8.65,8.65,8.65,7.87,8,1170,10120.00,
526479,SKY INDUST. ,X ,Q,40.00,41.15,38.00,40.45,38.55,39.20,40,11271,451044.00,
526481,PHOENIX INT.,XT,Q,12.21,13.40,12.21,13.40,13.40,12.85,13,2072,26636.00,
526490,PRATIK PANEL,XT,Q,2.90,3.20,2.90,3.20,3.20,3.05,4,4671,14936.00,
526492,RISHIROOP   ,X ,Q,93.00,93.70,90.05,92.25,92.25,90.30,111,14624,1340864.00,
526500,STR GRE WOO ,X ,Q,7.87,7.87,7.87,7.87,7.87,8.25,1,80,629.00,
526504,DOLPHIN MEDI,XT,Q,1.97,1.98,1.89,1.98,1.98,1.89,176,30913,60920.00,
526506,SYSTAMATIX C,X ,Q,141.05,146.75,141.05,146.70,146.70,143.90,35,8577,1237621.00,
526519,ALPINE HSG. ,X ,Q,13.05,14.20,13.05,13.80,13.80,14.15,6,80,1086.00,
526521,SANGHI IND. ,B ,Q,39.70,40.75,39.20,39.90,39.90,39.70,568,104990,4195270.00,
526525,WWALUM      ,XT,Q,9.73,9.73,9.73,9.73,9.73,9.73,1,2,19.00,
526544,SCANP GEOM  ,X ,Q,15.95,16.60,15.40,15.85,15.85,15.45,85,25764,409829.00,
526546,CHOKSI LABOR,X ,Q,10.25,10.25,10.25,10.25,10.25,9.93,3,24000,246000.00,
526550,CCHHL       ,B ,Q,4.94,5.36,4.80,4.83,4.80,4.94,26,26403,128655.00,
526554,SALGUTI IND ,XT,Q,7.15,7.15,7.13,7.13,7.13,7.50,3,136,970.00,
526568,LONGVIEW TEA,XT,Q,12.64,12.64,12.64,12.64,12.64,12.64,2,279,3526.00,
526574,ENTERPR.INTE,X ,Q,7.05,7.05,7.05,7.05,7.05,7.02,1,100,705.00,
526576,TECHIN      ,T ,Q,2.70,2.97,2.70,2.97,2.97,2.84,4,1656,4491.00,
526582,TPL PLAST   ,B ,Q,154.00,156.65,152.00,152.00,152.00,152.50,27,715,109404.00,
526586,WIM PLAST LT,X ,Q,405.00,410.00,390.10,398.50,398.50,403.85,714,19313,7735324.00,
526588,PHOTOQUIP(I),XT,Q,6.94,7.65,6.94,7.65,7.65,7.30,4,820,5918.00,
526596,LIBERTY SHOE,B ,Q,143.10,143.20,141.20,141.80,141.80,142.40,373,8847,1257984.00,
526604,LIPPI SYSTEM,XT,Q,6.70,6.76,6.70,6.76,6.76,6.75,2,600,4038.00,
526608,ELECTROTHERM,B ,Q,126.45,126.45,120.10,126.45,126.45,105.40,673,36782,4583595.00,
526612,BLUE DART EX,A ,Q,4626.05,4673.60,4572.00,4602.35,4607.00,4688.80,709,3090,14279993.00,
526614,EXPO GAS    ,X ,Q,5.07,5.07,5.07,5.07,5.07,5.33,11,4299,21795.00,
526616,NAT.PLASTIC ,X ,Q,24.25,24.25,23.00,23.90,23.90,23.60,113,4722,111930.00,
526622,MFL INDIA   ,X ,Q,0.19,0.19,0.19,0.19,0.19,0.19,97,354012,67262.00,
526628,AJWA FUN WOR,P ,Q,6.83,6.83,6.83,6.83,6.83,6.51,1,100,683.00,
526638,TEXEL INDUS.,X ,Q,14.45,14.45,14.45,14.45,14.45,13.77,1,400,5780.00,
526640,ROYALE MANOR,XT,Q,14.55,14.55,13.60,14.43,14.43,13.86,10,1346,19274.00,
526642,MIRZA INTER ,B ,Q,50.85,51.70,50.10,50.30,50.30,50.25,414,36570,1856416.00,
526650,TOURISM FINA,B ,Q,59.10,59.50,56.00,57.05,57.05,54.80,1219,156573,9002289.00,
526654,THAKKERS DEV,X ,Q,63.00,63.00,57.70,60.30,62.85,60.00,15,279,16525.00,
526662,RAJDARSHAN  ,B ,Q,11.59,12.69,11.59,12.66,12.66,12.20,10,6259,73154.00,
526666,BHARTIYA INT,B ,Q,171.95,171.95,159.00,165.30,160.75,168.85,323,13184,2185969.00,
526668,KAMAT HOTELS,B ,Q,35.95,35.95,34.85,35.20,35.65,35.75,15,1261,44382.00,
526683,HOTEL RUGBY ,B ,Q,1.24,1.24,1.24,1.24,1.24,1.19,3,4650,5766.00,
526687,POLO HOTELS ,Z ,Q,2.92,2.92,2.92,2.92,2.92,3.07,1,500,1460.00,
526705,ELEGANT MARB,XT,Q,105.00,111.00,105.00,109.75,111.00,110.15,6,413,45086.00,
526711,ADARSH PLANT,X ,Q,4.69,4.69,4.69,4.69,4.69,4.47,1,50,234.00,
526721,NICCO PARKS ,XT,Q,46.00,47.95,45.00,47.05,46.00,46.90,18,2428,113263.00,
526723,NTC INDUST  ,X ,Q,50.95,50.95,48.10,49.90,49.05,49.65,89,6386,317496.00,
526725,SANDESH LTD.,B ,Q,725.00,730.00,713.00,715.15,714.00,710.00,162,1784,1280308.00,
526727,GARNET CONST,X ,Q,25.00,25.90,24.05,25.45,25.45,25.70,36,5766,143554.00,
526729,GOLDIAM INT.,B ,Q,240.00,260.00,240.00,253.60,253.60,233.90,2821,130607,32680107.00,
526731,BRIGHT BROS.,X ,Q,83.50,84.00,82.50,82.95,82.95,83.10,22,1007,83395.00,
526737,CORPOR COUR ,Z ,Q,3.23,3.25,3.23,3.25,3.25,3.10,7,1841,5956.00,
526739,NARMADA GEL ,X ,Q,156.05,157.00,148.00,154.30,154.30,158.45,83,3665,565352.00,
526747,P.G.FOILS   ,X ,Q,90.00,92.95,90.00,92.00,92.00,90.85,17,1022,93656.00,
526751,GRATEX INDS.,XT,Q,17.30,17.30,17.00,17.30,17.30,16.48,5,67,1144.00,
526755,VELAN HOTELS,XT,Q,2.17,2.39,2.17,2.35,2.39,2.28,24,5213,11884.00,
526761,HOWARD HOTEL,X ,Q,4.50,4.72,4.50,4.72,4.72,4.50,4,200,922.00,
526775,VALIANT COMM,X ,Q,73.40,74.80,69.00,69.30,70.00,72.00,39,3287,230833.00,
526783,DR.AGAR.EYE ,XT,Q,369.00,387.95,351.50,365.40,375.00,370.00,30,948,338355.00,
526797,GREENPLY IND,A ,Q,142.00,164.45,140.25,164.45,164.45,137.05,8740,609695,95503670.00,
526799,UNION QUALIT,XT,Q,13.99,13.99,13.99,13.99,13.99,13.33,2,6,83.00,
526807,SEAMEC LTD  ,B ,Q,464.55,478.75,464.55,472.75,464.75,470.05,272,1861,879351.00,
526813,RAGHUNATH IN,XT,Q,4.97,4.97,4.97,4.97,4.97,5.07,1,1,4.00,
526817,CHEVIOT CO. ,X ,Q,726.50,815.10,721.00,790.20,790.20,716.10,2585,58828,45814841.00,
526821,DAI-ICHI KAR,X ,Q,261.30,276.00,250.00,269.20,269.20,264.00,87,4535,1195132.00,
526823,RAJINFRA    ,X ,Q,5.40,5.46,4.94,4.94,4.94,5.20,8,1102,5829.00,
526827,SPICE ISLAND,XT,Q,4.25,4.37,3.98,4.37,4.37,4.18,8,1141,4629.00,
526829,CONFI PETRO ,B ,Q,46.25,47.90,45.40,45.70,45.70,46.80,886,169179,7892139.00,
526839,SHELTER     ,X ,Q,9.05,9.05,9.05,9.05,9.05,9.05,4,234,2117.00,
526847,ASHIRWAD STL,X ,Q,10.89,11.81,10.89,11.05,11.05,11.25,5,234,2600.00,
526849,BANARAS BEAD,B ,Q,58.40,58.40,57.50,57.50,57.50,57.90,7,2275,131350.00,
526853,BILCARE LTD.,XT,Q,63.10,64.90,59.15,62.10,62.45,62.25,812,63578,3968853.00,
526859,INTER ST.FIN,X ,Q,0.60,0.60,0.56,0.58,0.58,0.58,27,21401,12754.00,
526861,RISHI LASER ,X ,Q,13.41,14.72,13.41,14.52,14.72,14.02,22,2670,38020.00,
526865,JAINCO PROJ.,X ,Q,0.72,0.72,0.72,0.72,0.72,0.69,1,25,18.00,
526871,INTEC CAP   ,X ,Q,14.74,14.74,14.69,14.69,14.69,14.05,5,249,3657.00,
526881,63MOONS     ,B ,Q,78.90,84.00,78.05,82.45,82.45,77.80,933,24998,2050726.00,
526885,SARLA PER F ,B ,Q,28.50,28.50,27.20,27.30,27.35,27.75,216,33401,926429.00,
526899,HFIL        ,X ,Q,12.10,12.35,11.80,11.82,11.81,11.87,1043,386148,4629500.00,
526905,PADMAIND    ,X ,Q,4.98,4.98,4.52,4.52,4.52,4.75,12,1461,7048.00,
526921,21ST CEN.MGM,B ,Q,11.57,11.57,11.57,11.57,11.57,11.35,2,231,2672.00,
526931,HARIYANA SH.,X ,Q,42.65,42.65,40.50,41.85,41.85,41.85,29,1857,76616.00,
526935,ARUNIS      ,X ,Q,24.70,24.70,22.45,24.05,24.50,23.55,13,1495,34274.00,
526947,LA-OPALA RG ,A ,Q,209.00,212.50,209.00,209.40,209.45,209.55,267,5720,1200493.00,
526951,GOLDEN LAMIN,X ,Q,944.40,960.00,936.10,955.15,940.00,944.45,87,2419,2294564.00,
526953,VENUS REMEDI,B ,Q,180.00,182.00,177.00,178.15,180.00,180.80,179,3705,662189.00,
526965,GUJ.CRAFT IN,XT,Q,40.00,40.00,37.05,39.90,39.90,38.95,11,426,16111.00,
526967,HEERA ISPAT ,Z ,Q,2.84,2.84,2.84,2.84,2.84,2.98,2,51,144.00,
526971,DHOOT I.FIN.,X ,Q,50.05,52.50,46.90,47.90,47.95,46.40,53,3718,183109.00,
526981,SHBAJRG     ,X ,Q,67.85,71.40,62.50,68.05,71.40,67.10,60,5580,367486.00,
526987,URJA GLOBAL ,T ,Q,8.16,8.16,7.80,7.83,7.85,7.78,2060,757639,6060182.00,
527001,ASHAPURA LTD,B ,Q,129.90,133.00,122.50,122.50,122.50,128.90,1098,72461,9161614.00,
530001,GUJ.ALKALI  ,A ,Q,316.00,318.30,310.25,311.15,311.00,316.35,283,5595,1756859.00,
530005,INDIA CEM.  ,A ,Q,168.40,173.70,166.70,170.85,170.95,167.45,1971,210305,36046843.00,
530007,JK TYRE IND ,A ,Q,128.55,129.05,123.90,124.40,124.40,128.55,2137,146672,18475880.00,
530011,MANGLR.CHEM ,B ,Q,68.10,78.40,68.10,76.45,76.45,67.90,5843,835517,62499478.00,
530017,STD.INDUST. ,T ,Q,11.31,12.03,11.00,12.00,12.00,11.46,12,1812,20254.00,
530019,JUBLPHARMA  ,T ,Q,929.55,929.55,880.00,892.50,895.00,904.30,601,6493,5823606.00,
530023,THEINVEST   ,B ,Q,108.15,116.35,104.40,109.75,110.40,107.50,26,732,78178.00,
530025,SAMYAK INT  ,XT,Q,15.95,15.95,15.20,15.20,15.20,15.20,2,6,94.00,
530043,ACKNIT IND  ,X ,Q,96.70,99.95,93.30,94.65,93.65,85.95,340,35553,3447349.00,
530045,TITAN SECUR.,XT,Q,10.30,11.25,10.20,11.18,11.19,10.72,120,32064,349980.00,
530047,MOHOTAIND   ,T ,Q,9.05,9.32,8.66,8.67,8.66,9.00,9,1175,10257.00,
530053,REALECO     ,X ,Q,5.47,5.47,5.20,5.20,5.20,5.47,7,150,780.00,
530057,VIVANZA     ,X ,Q,180.00,180.00,180.00,180.00,180.00,180.00,2,5,900.00,
530065,LORDSHOTL   ,XT,Q,5.35,5.50,5.35,5.42,5.50,5.40,3,534,2879.00,
530067,CSLFINANCE  ,X ,Q,273.95,274.00,262.00,272.50,265.00,267.00,19,598,161483.00,
530073,SANGHVI MOVE,B ,Q,115.00,116.70,110.15,113.25,112.90,122.00,195,3662,419658.00,
530075,SELAN EXPLOR,B ,Q,131.50,132.75,129.10,130.25,130.60,131.20,211,11472,1503664.00,
530077,FRESHTROP FR,X ,Q,78.90,78.90,76.10,78.10,78.00,78.90,63,8248,639256.00,
530079,FAZE THREE L,X ,Q,63.80,63.80,60.25,62.80,62.80,61.35,51,6420,396792.00,
530109,ANUPAM      ,X ,Q,8.15,8.25,8.15,8.20,8.20,8.11,15,5193,42707.00,
530111,RAJ PACKAGIN,X ,Q,17.65,18.90,17.60,18.90,18.90,18.00,7,2759,49170.00,
530117,PRIVISCL    ,A ,Q,611.50,627.25,602.95,613.30,614.85,604.80,333,2499,1537975.00,
530119,NATRAJ PROTE,XT,Q,17.50,17.90,17.50,17.90,17.90,17.05,5,1370,24519.00,
530125,SAMRAT PHARM,X ,Q,133.00,137.15,128.00,131.30,133.40,128.15,140,7172,953146.00,
530127,NPR FINANCE ,X ,Q,13.00,14.50,13.00,13.50,13.50,13.90,4,158,2118.00,
530129,NILE LTD.   ,X ,Q,342.05,370.00,342.05,363.50,363.50,345.95,178,4398,1583988.00,
